delay_limit,max_trace_len,min_trace_len,max_trace_duration,min_num_traces,path,seed,client_sample_size,trace_sample_size,target_trace_sample_size,approach,fields,typical,dependent,metric,strategy,scoring_matrix,scope,top_1,top_1_std,top_10,top_10_std,top_10_percent,top_10_percent_std
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1775,0.3820912849045367,0.275,0.4465142774872948,0.55,0.4974937185533096
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,manhattan,nw,"[1, -1, -1, -1]",global,0.1525,0.3595048678390888,0.275,0.446514277487295,0.51,0.499899989997998
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,cosine,nw,"[1, -1, -1, -1]",global,0.17,0.3756327994198588,0.2775,0.4477652844962398,0.5625,0.4960783708246107
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,bhattacharyya,nw,"[1, -1, -1, -1]",global,0.1525,0.3595048678390892,0.2525,0.4344464869233024,0.55,0.4974937185533097
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,kullback_leibler,nw,"[1, -1, -1, -1]",global,0.1175,0.3220151393956498,0.2225,0.4159251735588984,0.5275,0.4992431772192787
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,total_variation,nw,"[1, -1, -1, -1]",global,0.1525,0.3595048678390887,0.275,0.4465142774872948,0.51,0.4998999899979979
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,jeffries_matusita,nw,"[1, -1, -1, -1]",global,0.1725,0.3778144385806331,0.255,0.4358612164439502,0.5375,0.4985917668794762
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,chi_quared,nw,"[1, -1, -1, -1]",global,0.1625,0.3689088640843433,0.2775,0.4477652844962396,0.545,0.4979708826829147
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,[Street],False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.15,0.3570714214271431,0.2425,0.4285950886326178,0.47,0.4990991885387121
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,[LocationCode],False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.085,0.2788816953476857,0.205,0.4037016224886893,0.4725,0.4992431772192784
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Street, Postcode]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1475,0.354603651983451,0.2425,0.4285950886326175,0.495,0.4999749993749691
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Street, Postcode, State]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.15,0.3570714214271431,0.24,0.4270831300812519,0.49,0.4998999899979979
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Street, Postcode, State, LocationCode]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.155,0.3619046835839527,0.245,0.4300872004605582,0.4925,0.4999437468355815
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[LocationCode, Day, Hour]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.055,0.2279802623035595,0.1125,0.3159806164941125,0.265,0.4413332074521465
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Street, Postcode, State, LocationCode, Day, Hour]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1075,0.3097478813486867,0.215,0.4108223460329296,0.4725,0.4992431772192787
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Street, Postcode, State, LocationCode, Day]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.13,0.3363034344160046,0.2225,0.4159251735588983,0.4825,0.4996936561534486
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Street, Postcode, State, LocationCode, Hour]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.125,0.3307189138830738,0.2075,0.4055166457742517,0.485,0.4997749493522062
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Street, Postcode, State, LocationCode, Hour, Day]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1075,0.3097478813486872,0.215,0.4108223460329295,0.4725,0.4992431772192784
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Street, Postcode, State, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.155,0.3619046835839526,0.2525,0.4344464869233024,0.4875,0.4998437255783061
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Street, Postcode, State, Hamlet]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1475,0.3546036519834514,0.245,0.4300872004605585,0.485,0.4997749493522062
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Street, Postcode, State, Highway]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.155,0.3619046835839526,0.2375,0.42555111326373,0.49,0.499899989997998
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Street, Postcode, State, Suburb]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1575,0.3642715333374259,0.245,0.4300872004605586,0.485,0.4997749493522062
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Street, Postcode, State, Village, Highway]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1575,0.3642715333374258,0.25,0.4330127018922193,0.4875,0.4998437255783063
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Street, Postcode, State, Village, Highway, Hamlet]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.155,0.3619046835839527,0.2575,0.4372570754144508,0.485,0.4997749493522062
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Street, Postcode, State, Village, Highway, Hamlet, Suburb]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.16,0.366606055596466,0.2575,0.4372570754144507,0.4925,0.4999437468355814
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Street, Postcode, State, Village, Highway, Hamlet, Suburb, LocationCode]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1625,0.3689088640843434,0.2425,0.4285950886326177,0.49,0.4998999899979979
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Street, Postcode, State, Village, Highway, Hamlet, Suburb, LocationCode, Hour, Day]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1325,0.3390335529118014,0.2225,0.4159251735588983,0.485,0.4997749493522062
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,1,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.06,0.2374868417407578,0.155,0.3619046835839528,0.45,0.4974937185533096
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,5,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.12,0.3249615361854381,0.225,0.4175823272122501,0.57,0.4950757517794619
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,10,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1575,0.3642715333374257,0.2675,0.4426553399655313,0.615,0.4865953144040731
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,15,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.165,0.3711805490593505,0.275,0.4465142774872948,0.5975,0.490401621122932
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,20,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.175,0.379967103839267,0.2775,0.4477652844962397,0.5975,0.4904016211229322
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,25,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1775,0.3820912849045367,0.28,0.4489988864128736,0.595,0.4908920451586055
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,30,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.18,0.3841874542459725,0.28,0.4489988864128736,0.6,0.489897948556634
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,35,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1825,0.3862560679135034,0.2825,0.4502152263084847,0.5925,0.4913692603327954
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,40,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.185,0.3882975663070779,0.2825,0.4502152263084849,0.5825,0.4931467834225439
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,45,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.185,0.3882975663070779,0.285,0.4514144437210683,0.5775,0.4939572349910457
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,50,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1875,0.3903123748998999,0.29,0.4537620521815377,0.5775,0.4939572349910457
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,100,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.18,0.3841874542459721,0.2825,0.450215226308485,0.555,0.4969657935914712
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,200,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1825,0.3862560679135034,0.2775,0.4477652844962395,0.55,0.4974937185533097
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,10,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1,0.3,0.2,0.4000000000000001,0.3,0.458257569495584
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,50,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.16,0.366606055596467,0.18,0.3841874542459709,0.32,0.466476151587624
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,100,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1,0.2999999999999998,0.16,0.3666060555964675,0.41,0.4918333050943174
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,200,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.145,0.3521008378291659,0.195,0.3962007067131512,0.49,0.4998999899979992
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,300,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.14,0.3469870314579494,0.2266666666666666,0.4186751591495367,0.51,0.4998999899979987
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1775,0.3820912849045367,0.275,0.4465142774872949,0.55,0.4974937185533095
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,500,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.168,0.3738662862575347,0.258,0.4375339986789591,0.514,0.4998039615689345
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,600,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.13,0.3363034344160051,0.2316666666666666,0.4218971701993519,0.4883333333333333,0.499863870357609
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,700,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1328571428571428,0.3394202740688612,0.2328571428571428,0.4226519772549859,0.49,0.4998999899979986
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,800,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.175,0.3799671038392677,0.25125,0.4337319880986438,0.51,0.4998999899979997
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,900,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1455555555555555,0.352660085354823,0.2522222222222222,0.4342881219185105,0.5011111111111111,0.4999987654305763
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,1000,500,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.149,0.3560884721526358,0.244,0.4294927240361595,0.506,0.4999639987039028
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,5,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",True,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1375,0.3443744328488983,0.2525,0.4344464869233028,0.5975,0.4904016211229323
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,5,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.12,0.3249615361854385,0.225,0.4175823272122501,0.57,0.4950757517794619
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,10,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",True,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1375,0.3443744328488983,0.2525,0.4344464869233027,0.5975,0.4904016211229324
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,10,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1575,0.3642715333374257,0.2675,0.4426553399655313,0.615,0.4865953144040732
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,25,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",True,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1375,0.3443744328488983,0.2525,0.4344464869233027,0.5975,0.4904016211229323
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,25,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1775,0.3820912849045367,0.28,0.4489988864128738,0.595,0.4908920451586055
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,50,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",True,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1375,0.3443744328488983,0.2525,0.4344464869233024,0.5975,0.4904016211229322
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,50,1,frequency,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1875,0.3903123748998999,0.29,0.4537620521815377,0.5775,0.4939572349910456
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,10,500,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1,0.3,0.1,0.3,0.5,0.5
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,50,500,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.12,0.3249615361854386,0.18,0.3841874542459709,0.3,0.4582575694955839
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,100,500,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1,0.2999999999999997,0.17,0.3756327994198591,0.35,0.4769696007084725
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,200,500,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.11,0.3128897569432406,0.18,0.3841874542459708,0.355,0.4785133226985423
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,300,500,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.12,0.3249615361854373,0.16,0.3666060555964664,0.3666666666666666,0.4818944098266995
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.15,0.3570714214271431,0.2225,0.4159251735588984,0.385,0.4865953144040731
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,500,500,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.146,0.3531062163145802,0.214,0.4101268096576954,0.4,0.489897948556634
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,600,500,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1216666666666666,0.3269004265657821,0.185,0.3882975663070803,0.355,0.4785133226985426
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,700,500,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1257142857142857,0.3315270789568053,0.1885714285714285,0.3911677963457112,0.3628571428571429,0.4808241224550747
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,800,500,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.13375,0.3403835153176487,0.20375,0.402785225026936,0.3775,0.4847615393159803
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,900,500,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.14,0.346987031457947,0.2122222222222222,0.4088813405100346,0.3844444444444444,0.4864636816662148
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,1000,500,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.137,0.3438473498516492,0.206,0.4044304637388244,0.381,0.4856325771609657
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,5,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",True,False,euclidean,nw,"[1, -1, -1, -1]",global,0.045,0.2073041244162783,0.0725,0.2593139988508134,0.3025,0.4593405599334764
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,5,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.0875,0.282566363886433,0.155,0.3619046835839527,0.355,0.4785133226985426
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,10,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",True,False,euclidean,nw,"[1, -1, -1, -1]",global,0.05,0.2179449471770345,0.08,0.2712931993250098,0.28,0.4489988864128736
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,10,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1325,0.3390335529118013,0.215,0.4108223460329294,0.41,0.4918333050943174
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,25,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",True,False,euclidean,nw,"[1, -1, -1, -1]",global,0.055,0.2279802623035595,0.085,0.2788816953476857,0.305,0.4604074282632707
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,25,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1375,0.3443744328488984,0.2225,0.4159251735588985,0.4025,0.4904016211229323
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,50,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",True,False,euclidean,nw,"[1, -1, -1, -1]",global,0.0625,0.2420614591379635,0.09,0.2861817604250826,0.29,0.453762052181538
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,50,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.155,0.3619046835839526,0.2275,0.4192180220362652,0.4,0.489897948556634
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,1,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.0475,0.2127057827140578,0.075,0.2633913438213172,0.295,0.456042761152941
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,5,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.0875,0.282566363886433,0.155,0.3619046835839527,0.355,0.4785133226985426
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,10,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1325,0.3390335529118009,0.215,0.4108223460329295,0.41,0.4918333050943175
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,15,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.125,0.3307189138830738,0.2125,0.4090767042988393,0.4025,0.4904016211229322
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,20,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1375,0.3443744328488984,0.22,0.4142463035441607,0.4175,0.4931467834225438
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,25,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1375,0.3443744328488984,0.2225,0.4159251735588983,0.4025,0.4904016211229323
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,30,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.145,0.3521008378291666,0.23,0.4208325082500163,0.4175,0.4931467834225439
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,35,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.145,0.3521008378291665,0.2275,0.4192180220362653,0.405,0.4908920451586054
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,40,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.15,0.3570714214271431,0.2175,0.4125454520413473,0.3975,0.4893809865534207
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,45,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.145,0.3521008378291664,0.2275,0.4192180220362652,0.39,0.4877499359302892
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,50,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.155,0.3619046835839527,0.2275,0.4192180220362652,0.4,0.489897948556634
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,100,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.1475,0.3546036519834512,0.225,0.4175823272122501,0.39,0.4877499359302893
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,200,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.15,0.3570714214271431,0.2225,0.4159251735588985,0.385,0.486595314404073
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",local,0.0975,0.2966374049239247,0.1675,0.3734216785351371,0.405,0.4908920451586056
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",local,0.0975,0.2966374049239248,0.1675,0.3734216785351369,0.405,0.4908920451586055
1800.0,500,10,86400.0,4,/home/john/data/mobility/driving_sampled_8k.csv,0,400,500,1,sequence,"[Speed, Street, Postcode, Suburb, Village]",False,False,euclidean,nw,"[1, -1, -1, -1]",global,0.15,0.357071421427143,0.2225,0.4159251735588985,0.385,0.4865953144040731
